https://twitter.com/pricesitra/status/722284750480740352,desaparecidos karen daniela garcia alvarez y su hijo luis ramirez x favor ayudennos san vicente #DesaparecidosEC 
https://twitter.com/ToreraBSC/status/722099729031684096,@decasaencasatc #DesaparecidosEC Familia Cedeño Ponce De Manta Desaparecidos en Tarqui . Comunicarse a 0939740798
https://twitter.com/ComunicadorBSC/status/721914860536270849,Helmer Huanca y sus hijos continúan desaparecidos en Pedernales. Comunicarse al (0999709564) #DesaparecidosEC 
https://twitter.com/la_troyana_/status/723074206754308096,#DesaparecidosEC ??no descansamos hasta encontrarlos a ellos y a todos los desaparecidos 
https://twitter.com/SeguridadBlanca/status/721851202493943809,"Lista de desaparecidos, ayúdanos a mantenerla actualizada https://docs.google.com/spreadsheets/d/1ornMNzY_lZKKXyE8MYi5QsnzZr13PUXJpeTSjL-jfcg/edit#gid=0 … #DesaparecidosEC #DesaparecidosEcuador"
https://twitter.com/sarrobo/status/721815169685434368,"Se buscan, desaparecidos en #Pedernales RT por favor! https://twitter.com/loreplantita/status/721814370045587457 … #DesaparecidosEC "
https://twitter.com/ladydcu/status/721909269231222784,siguen desaparecidos . Si saben algo de ellos llamar al 0985197769 #DesaparecidosEC @RTS_LaNoticia gracias
https://twitter.com/Don_Silvin/status/721802745464954880,#DesaparecidosEC Nelson Sanchez y su bebé de 4 meses desaparecidos en Portoviejo cualquier novedad 0994294295 
https://twitter.com/cherenkov_d/status/721852176532926464,Lista de desaparecidos: ayúdanos a mantenerla actualizada. #DesaparecidosEC https://drive.google.com/open?id=1ornMNzY_lZKKXyE8MYi5QsnzZr13PUXJpeTSjL-jfcg … DF @interdigi @eljacso
https://twitter.com/mulatarumbera/status/722913719475306497,[AYUDA] Ellos están desaparecidos Angela Coba y Xavier Casanova. Por favor dale RT. Gracias #DesaparecidosEC 
https://twitter.com/CarlosSteven_/status/722095918741381120,Familia Ortiz Barberan desaparecidos en Jama #DesaparecidosEC #TerremotoEcuador por favor Rt se los agradecería
https://twitter.com/ConyLane/status/723003248332910592,"Si tienen desaparecidos en los pueblos d la vía desde Canoa a Tabuga, avisenme para dar su info al grupo q va para allá #DesaparecidosEC"
https://twitter.com/JJouvin/status/722629218253807618,"""@Maruerp: Desaparecidos dsd sábado los Hnos Ursula y Francisco García Zambrano de Pedernales #DesaparecidosEC hacer RT x favor"" @aguschmer"
https://twitter.com/elcomerciocom/status/722426845975736320,[#DesaparecidosEC] RT @VIERJA50RUGEL solicita ayuda para encontrar a sus familiares desaparecidos: 
https://twitter.com/B3scobar/status/722196593433305088,"#DesaparecidosEC Sigo actualizando, si alguien más apareció diganme o por más desaparecidos https://drive.google.com/folderview?id=0B9TKzj3mPI-LMVllb25fcGpSWkk&usp=sharing …"
https://twitter.com/Juana_Dulce/status/722125714636599296,Para buscar desaparecidos usa responsablemente esta plataforma: https://pl.nlm.nih.gov/eceq/search#searchAll … y el HT #DesaparecidosEC 
https://twitter.com/elcomerciocom/status/722100548539912192,[ #DesaparecidosEC ] RT @solange_maykel Karen García y su hijo están desaparecidos. Tu ayuda para encontrarlos. 
https://twitter.com/aypajaritos/status/722863213923045376,"#DesaparecidosEC Matías Bramuel y Rocío Domique La Palma, argentinos desaparecidos tras #SismoEcuador"
https://twitter.com/LordsdeEcuador/status/722514976863305728,"Samuel y Manus Britos, Argentinos desaparecidos en Canoa #TerremotoEcuador #DesaparecidosEC @RISUSS_Ec #RT"
https://twitter.com/monisua811/status/722130094362386438,[ #DesaparecidosEC ] RT solange_maykel Karen García y su hijo están desaparecidos. Tu ayuda para encontrarlos. 
https://twitter.com/ComunicadorBSC/status/722060411017818112,Hay que seguir buscando.La pareja de esposos y su pequeño hijo siguen desaparecidos en Pedernales. #DesaparecidosEC 
https://twitter.com/Ahi_papa/status/722037535975809024,Respuesta civil a la busqueda de desaparecidos en #TerremotoEcuador con hastag #DesaparecidosEC @ANEPPCE @Cieminfo
https://twitter.com/DavidMorenoT/status/721854036970971136,"RT cherryblossomg: Jessica, Walter y ThaisZambrano están desaparecidos en Pedernales. RT! #DesaparecidosEC https://twitter.com/cherryblossomg/status/721796023144816642/photo/1pic.twitter.com/PakBXUizBs "
https://twitter.com/RadioElite1027/status/721835506410065920,#DesaparecidosEC Su ayuda para enconyrarlos Nelson Sanchez y su bebé de 4 meses desaparecidos informes al 0994294295 
https://twitter.com/nativasecuador/status/721797182777634816,Buscar a sus desaparecidos en esta lista de heridos Pedernales. #DesaparecidosTerremotoEcuador #DesaparecidosEC 
,
https://twitter.com/NiColeDelPo/status/722067023145082880,#DesaparecidosEC #DesaparecidosTerremotoEcuador se los busca en #Jama Ayuden a difundir #SismoEcuador #Desaparecidos 
https://twitter.com/ayudemosecuador/status/730485726186491906,#Colombia Publican fotos de colombianos desaparecidos en #SismoEcuador @WRadioColombia https://goo.gl/WHTKQe 
https://twitter.com/Silrath/status/721845415847571456,"#Desaparecidos en #Pedernales Miryam Jimenez, Pablito Celi y Carlos Chacon #PrayForEcuador @Gamanoticiasec"
https://twitter.com/RicardoMarinFe/status/721803440951803907,@JJOLMEDO_ @cruzrojaecuador #SOS #Desaparecidos #Manabi #Esmeraldas Familia desaparecidos en Portoviejo 
https://twitter.com/FranchescaMichu/status/721803656153182216,#Pedernales #thiagozambrano #leazambrano Desaparecidos Información 0979351187 @LaNoticiaRTS @RTS_LaNoticia
https://twitter.com/VIERJA50RUGEL/status/721841176970674176,@desaparecidos00 desaparecidos en terremoto ayuden compartiendo #Pedernales 
https://twitter.com/LauYan/status/721748651396059137,RT! DESAPARECIDOS en #ecuador. #PrayForEcuador #Pedernales 
https://twitter.com/Cynthiam_u/status/722218133428285440,En caso de desaparecidos en #jama #manabi #ecuador #ecuadorunido
https://twitter.com/ConectadosLoja/status/722097414887313409,#DesaparecidosEC Luis Jaime está #Desaparecidos en #TerremotoEcuador se encontraba en #Manabi Ayuden a difundir 
https://twitter.com/elcomerciocom/status/722031370269257728,[ #DesaparecidosEC ] RT @K_reliz84_fisio Freddy Rivas y familia están desaparecidos en #Pedernales https://twitter.com/K_reliz84_fisio/status/721934402532601856/photo/1pic.twitter.com/JFpCbpeP1N 
https://twitter.com/superk800radio/status/721925203010437120,Se busca en #Briceño #Manabi a Steven Reyna y su padre desaparecidos. Info a @GeraldineMG_ VÍA @desaparecidos00 
https://twitter.com/SabidoClick/status/721807388110622721,"RT Canditabil: .tinocotania desaparecidos José Luis y José David Eras, Pamela Naranjo #Pedernales #HotelRoyal info… https://twitter.com/Canditabil/status/721804178692116481/photo/1pic.twitter.com/EfRWUsqhHs "
https://twitter.com/Hinchade_Emelec/status/721772138567503874,RT Canditabil: Rt Caravana750 desaparecidos en #Pedernales # Hotel Royal José Luis y José David Eras. Pamela Naran… https://twitter.com/Canditabil/status/721767049345810433/photo/1pic.twitter.com/ZNkX5W5S9I 
https://twitter.com/marcelocarvallo/status/721769358213705728,"Seguimos buscando, Elizabeth Jiménez, Carlos Chacón y el niño Pablo Celí están desaparecidos en #Pedernales "
https://twitter.com/Daniel_BeltranC/status/721766550143967232,Por favor #RT una amiga su esposo e hijo no se sabe nada #Pedernales #Desaparecidos #Sismo #Ecuador
https://twitter.com/CaroCarolinaeC/status/721570351575080960,@ECU911_ favor ayuda para las personas en Canoa #Manabi hay varios desaparecidos #sismo @Riesgos_Ec @Presidencia_Ec
,
https://twitter.com/PublicaFM/status/724342290693652481,Usa el hashtag #DesaparecidosTFiscalía para ayudar en la búsqueda de desaparecidos por #SismoEcuador. 
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Informacion-actualizacion de desaparecidos-herramientas,
https://twitter.com/EcuadorSeguro1/status/726064259306786817,Actualización de datos sobre cifras relacionadas con #TerremotoEcuador al 28/04 19h00. Desciende # de desaparecidos! 
https://twitter.com/elandivar/status/721936588499001344,Favor usemos todos esta herramienta para ayudar a encontrar a desaparecidos en #TerremotoEcuador https://google.org/personfinder/2016-ecuador-earthquake … Gracias @guidocaro
https://twitter.com/revistavistazo/status/727660179299414017,#TerremotoEcuador: Desaparecidos disminuyen en el último informe oficial. http://bit.ly/1TkxNMy 
https://twitter.com/pichondedino/status/722492645453467648,Los desaparecidos por el #TerremotoEcuador llegan a 1700 según cifras oficiales
https://twitter.com/ivannazau/status/721839451492782081,"¿Hay alguna cifra de desaparecidos? No muertos o heridos, sino desaparecidos #TerremotoEcuador"
https://twitter.com/jvaldiviesom/status/723611558786568192,"Últimas cifras #TerremotoEcuador:588 fallecidos,8340 heridos,130 desaparecidos,113 rescatados con vida,1856 casas afectadas y 1808destruidas"
https://twitter.com/EcuavisaInforma/status/723716007773233153,Conozca el último balance de fallecidos y desaparecidos por #TerremotoEcuador http://bit.ly/215jqBZ 
https://twitter.com/mexnewz/status/721871590678351872,Victimas asciénden a 288 y miles de desaparecidos por #TerremotoEcuador su fuérte efecto se debio a poca profundidad
https://twitter.com/Lourdes_AR/status/721760784770928640,"La pag de fb https://www.facebook.com/permalink.php?story_fbid=1794576287439248&id=1794572300772980 … para desaparecidos por #terremotoEcuador esta teniendl acogida, sigan difundiendo!"
https://twitter.com/EstefaniaCeliR/status/721840045045465088,En este drive están las fotos y los datos de los desaparecidos en el #TerremotoEcuador 
https://twitter.com/dyanapm/status/722083553132027904,"Lista de desaparecidos, revisen y compartan. https://docs.google.com/spreadsheets/d/1ornMNzY_lZKKXyE8MYi5QsnzZr13PUXJpeTSjL-jfcg/htmlview?usp=embed_facebook&sle=true … … #TerremotoEcuador Via @dhanna"
https://twitter.com/liliana_llanes/status/727930553043976194,Secretaría de Riesgos actualiza cifra de fallecidos y desaparecidos por el #TerremotoEcuador | @eluniversocom
https://twitter.com/aldiacomec/status/721791799803658240,"En #Pedernales se busca entre escombros a 150 desaparecidos, dice Ministro Serrano #TerremotoEcuador http://fb.me/2LX26HPNJ "
https://twitter.com/innobis_ec/status/721783529487654913,Amigos Para desaparecidos hay esta herramienta ayudará en algo https://google.org/personfinder/2016-ecuador-earthquake …. #FuerzaEcuador #TerremotoEcuador
https://twitter.com/javiersalgadode/status/721778650354479104,Google activa #PersonFinder para hallar a desaparecidos en #TerremotoEcuador http://goo.gl/hy1NKX 
https://twitter.com/susanamorg/status/721709386373197824,Cómo usar el buscador de Google desaparecidos por #TerremotoEcuador 
https://twitter.com/HerreraWilson93/status/721697437983895553,Éste es el Linck de S Check https://m.facebook.com/crisis/  para agilizar a búsqueda de desaparecidos #TerremotoEcuador #WHM
https://twitter.com/RoxyToral/status/721606662595952640,Google habilita aplicación para localizar a desaparecidos tras #TerremotoEcuador Conoce cómo funciona -?http://google.org/personfinder/2016-ecuador-earthquake …
,
,
,
Infraestructure,
https://twitter.com/jfcarpio/status/722109268359528449,"Daños en Portoviejo, V #TerremotoEcuador "
https://twitter.com/Gamanoticiasec/status/721705109596553216,#Chone también sufrió daños #TerremotoEcuador #Manabí @ElOro_aldia
https://twitter.com/reijournalist/status/721673899054874624,#TerremotoEcuador | Edificios con graves daños en sus estructuras en #Manta #Manabí
https://twitter.com/BancoPichincha/status/721867703343050752,Consulten el listado de agencias que debido a los daños sufridos no atenderán el lunes 18 de abril.#TerremotoEcuador 
https://twitter.com/lahistoriaec/status/721675949775982592,"Terribles daños en la vía #Portoviejo-#Pedernales, provincia de #Manabí, por #TerremotoEcuador. "
https://twitter.com/MiguelYunezF/status/721611124739809280,Graves daños edificio Samborondon Plaza #TerremotoEcuador @EcuavisaInforma @eluniversocom @CNNEE
https://twitter.com/lajornadaonline/status/721555520318885888,Sismo en Ecuador provocó daños en varios aeropuertos #TerremotoEcuador http://bit.ly/1W8muw0 
https://twitter.com/heliosesteban/status/721574175786315776,"Más imágenes de los fuertes daños que provocó el #TerremotoEcuador en #Pedernales, Manabí. """
https://twitter.com/lahistoriaec/status/721635135473500160,Hospital del IESS de #Guayaquil con daños materiales tras #TerremotoEcuador 
https://twitter.com/pousuazo/status/721715996050874370,#Terremotoecuador daños en infraestructura vial. 
https://twitter.com/InspectorArias/status/721611952150212608,#TerremotoEcuador daños en sala del ecu911 @LosConfiables @soyfdelrincon @pedritoortizjr @noticierouno @cala
https://twitter.com/SkyAlertMx/status/721500216994574336,"Daños a lo largo de Ecuador, varias estructuras colapsaron #TerremotoEcuador "
https://twitter.com/IvanTrivinoS/status/721802799831453696,Más daños de lo q dejó el #TerremotoEcuador 
https://twitter.com/tomebamba/status/721726075382927360,Graves daños deja el #terremotoEcuador en Portoviejo 
https://twitter.com/SkyAlertMx/status/721536098648764417,Terribles daños luego del #TerremotoEcuador 
https://twitter.com/jfcarpio/status/722108486759399424,"Daños en Portoviejo, III #TerremotoEcuador"
https://twitter.com/IvanTrivinoS/status/721800695347814402,Más daños alrededor del país.. #TerremotoEcuador
https://twitter.com/teleamazonasec/status/721705057255886848,#TerremotoEcuador Cifra de muertos y daños a nivel nacional >> http://ow.ly/4mMpSI 
https://twitter.com/ElOro_aldia/status/721703239658418176,#Chone también sufrió daños #TerremotoEcuador #Manabi
https://twitter.com/MSF_Espana/status/722890144928235524,"#TerremotoEcuador Un equipo de #MSF evalúa los daños en San José de Chamanga (Muisne, Esmeralda). "
https://twitter.com/elcomerciocom/status/722797013029400577,243 edificaciones de #Guayaquil registran daños parciales tras el #TerremotoEcuador » http://bit.ly/dnosGyq 
https://twitter.com/FFAAECUADOR/status/722510099382710272,Equipo de ingenieros civiles y geógrafos de la @ESPEU en #Pedernales evaluando daños #TerremotoEcuador #FFAAContigo
https://twitter.com/SaveChildrenEs/status/722077705030787073,#TerremotoEcuador Nuestros equipos están evaluando los daños y activando la respuesta. Dona http://bit.ly/22HMAGj 
https://twitter.com/ecuavisa/status/722076814357573632,Se reportan daños en la estructura del edificio Solca Guayaquil. Fotos: @nicbritograndes #TerremotoEcuador
https://twitter.com/teleamazonasec/status/721836241638055936,Los reportes de daños estructurales en Guayaquil siguen llegando #TerremotoEcuador ? http://ow.ly/4mN1i9 
https://twitter.com/el_marmendo/status/721790505965723648,"Hospital de #Chone #Manabi atiende a pacientes en sus afueras, por daños en sus instalaciones #TerremotoEcuador "
https://twitter.com/teleamazonasec/status/721764835374063616,Daños en la provincia de Los Ríos tras terremoto >> http://ow.ly/4mMHfm  #TerremotoEcuador 
https://twitter.com/Expresoec/status/721716881493737472,Daños estructurales y más graves en #Samborondon vía @lalo_correa #TerremotoEcuador 
https://twitter.com/teleamazonasec/status/721706781395824641,#TerremotoEcuador Daños en infraestructuras http://ow.ly/4mMpSI 
https://twitter.com/lizvalarezo/status/722788492019965952,En Guayaquil tras el terremoto hay 47 casas destruidas y 262 edificaciones entre casas y edificios con daños parciales #TerremotoEcuador
https://twitter.com/MSF_Espana/status/722735080947523585,"#TerremotoEcuador Un equipo de #MSF evalúa los daños en San José de Chamanga (Muisne, Esmeralda). "
https://twitter.com/teleamazonasec/status/721701432584454144,"El aeropuerto de Manta se encuentra operativo, a pesar de daños en su torre de control #ENVIVO >> http://ow.ly/4mLVQi  #TerremotoEcuador"
https://twitter.com/ronaldcordova/status/721677890895659008,#TerremotoEcuador Vía: @mivanrodriguez Llegan primeros reportes de daños vía Portoviejo Pedernales #SismoEcuador
https://twitter.com/InspectorArias/status/721605379902349312,#TerremotoEcuador En Guayaquil reportan daños en la estructura del puente del velero a la altura de calle Aguirre más en @noticierouno
https://twitter.com/SkyAlertMx/status/721493421840474112,Comienzan a llegar reportes de daños en #Guayaquil Ecuador luego del #TerremotoEcuador 
https://twitter.com/drgomezmacias/status/722168176092520454,@Riesgos_Ec viviendas inestables en taqui #TerremotoEcuador #manta se requiere que se evalúe daños de estructuras 
https://twitter.com/tomebamba/status/721699555184676865,En #Pedernales pocas estructuras quedaron en pie tras el #TerremotoEcuador @kleberaranda1
https://twitter.com/drgomezmacias/status/722166589588652033,"#manta #TerremotoEcuador @Riesgos_Ec la gente habita aún estas estructuras,Hay que evaluar riesgos y evitar accide "
https://twitter.com/eluniversocom/status/728070542318829568,Luego del #terremotoEcuador se hizo un análisis de las estructuras ? http://ow.ly/4nrqkE  /
https://twitter.com/manologallegos/status/723824205549150211,Fotos que no dejan de impresionar #Sismo #Estructura #ingeniería #TerremotoEcuador vía @elmundoes
https://twitter.com/aldiacomec/status/723508326529667072,#TerremotoEcuador de 7.8 afectó estructura de tanque elevado de agua en “El Salto” http://aldia.com.ec/los-rios/item/10254-terremoto-de-7-8-afect%C3%B3-estructura-de-tanque-elevado-de-agua-en-%E2%80%9Cel-salto%E2%80%9D.html#.VxoqO-tDDuc.twitter …
https://twitter.com/drdavidalcivar/status/721792807648763908,Estructura de paso elevado #Guayaquil colapsa luego de #TerremotoEcuador #EcuadorListoySolidario
https://twitter.com/teleamazonasec/status/721772412736512000,Continúa la búsqueda con canes especializados bajo estructuras colapsadas en Manta #TerremotoEcuador 
https://twitter.com/lahistoriaec/status/721613512309673984,Terminal Terrestre de Manta presenta daños en su estructura por el #TerremotoEcuador 
https://twitter.com/lahistoriaec/status/721562768583892992,"Hotel Mayita, otra estructura que colapsó esta noche en #Manta por #TerremotoEcuador. "
https://twitter.com/RCanelaFMacas/status/732982048688852992,"REPORTAN, edificios afectados con #TerremotoEcuador el 16 de abril pasado, ahora colapsaron . Vía @PaoloSIP"
https://twitter.com/DetectiveDiario/status/725349057007370240,Aumentan los daños por #TerremotoEcuador “704 casas colapsaron en #Babahoyo” http://www.eldetectivediario.com/20160427730  #LosRios
https://twitter.com/BeatrizHLeon/status/724200040470855681,"De ese edificio, cuyas 5 lozas colapsaron, un padre salvó a sus 2 hijos #TerremotoEcuador "
https://twitter.com/Johanna_Ramos/status/723150818078240768,16 edificaciones colapsaron y 46 están por colapsar. Se empieza ya con el derrumbe. #Portoviejo #TerremotoEcuador 
https://twitter.com/lizcitaprensa/status/722968220953546752,"#TerremotoEcuador. 42 hoteles colapsaron por el terremoto en Pedernales, Manta y Portoviejo | El Comercio http://www.elcomercio.com/actualidad/hoteles-colapsaron-terremoto-manabi.html …"
https://twitter.com/cristreyes/status/721742414872997888,"102 casas colapsaron en #Esmeraldas, según informe de la Gobernadora @paolacabezas1 #TerremotoEnEcuador #Noticias #TerremotoEcuador"
https://twitter.com/lahoraecuador/status/721693855154835456,"#TerremotoEcuador 10 hoteles colapsaron con huéspedes en su interior en Pedernales, Manabí "
https://twitter.com/CREsatelital/status/721682178845896704,#TerremotoEcuador informa @alcaldiagye que 8 viviendas colapsaron en la ciudad y están cerrados los túneles
https://twitter.com/MauroSukonota/status/721626554577629184,#País : Aproximadamente 10 hoteles colapsaron en #Pedernales informa Cámara de Turismo de #Manabí #TerremotoEcuador
https://twitter.com/Maevaca/status/722853295535034368,"Presidente #Correa señala que colapsaron los hospitales de Manta, Bahía y Chone tras #TerremotoEcuador @el_telegrafo"
https://twitter.com/_MayraPacheco/status/721694745437868033,"Hay turistas que estaban en los hoteles y estos colapsaron dice Gabriel Alcívar, alcalde de Pedernales #TerremotoEcuador @elcomerciocom"
https://twitter.com/HSE_Ecuador/status/721694269983973376,"FYI: #TerremotoEcuador 10 hoteles colapsaron con huéspedes en su interior en Pedernales, Manabí ????????"
https://twitter.com/crocai/status/722122767265579008,"#TerremotoEc Solca, Hosp Naval y Hosp Icaza hasta el momento son los únicos que presentan daños en #Gye. Son edificios con más de 30 años"
https://twitter.com/KattoBS/status/722035908510380032,"Manabí sigue necesitando ayuda, zonas como #Jama #Canoa #SanVicente #Bahía #Portoviejo con grandes da?os. #TerremotoEc #Manta #Pedernales"
https://twitter.com/sismoecuador/status/721893347170852866,Los daños que dejó terremoto en Ecuador desde un dron [VIDEO] #SismoEcuador #EarthquakeEcuador 
https://twitter.com/elcomerciocom/status/721694361306689537,[ #ACTUALIZACIÓN ] Daños en Pedernales » http://bit.ly/danosMan  #SismoEcuador 
https://twitter.com/oromartv/status/721648514829271040,AHORA | Se reportan más daños considerables en #Portoviejo #SismoEcuador 
https://twitter.com/AndrewsAbreu/status/721724019272261632,"#AHORA FOTOS Manta muy afectado, Pedernales destruido y Portoviejo presenta graves daños por terremoto #SismoEcuador "
https://twitter.com/EcuavisaInforma/status/721705610211958784,Los daños en la vía Portoviejo-Crucita que recoge el equipo de Ecuavisa que está en la zona. #SismoEcuador 
https://twitter.com/oromartv/status/721631400911364097,Se siguen reportando daños considerables en #Manabí #SismoEcuador
https://twitter.com/elcomerciocom/status/721677299893055489,[ #SismoEcuador ] Fotografías dan cuenta de algunos de los daños ocasionados en #Pedernales. Vía: @cristreyes
https://twitter.com/margabga/status/732871619698380800,No existen daños importantes en ninguna de las unidades de salud del @Salud_Ec ni del @IESSec seguimos monitoreando #SismoEcuador
https://twitter.com/PoliciaEcuador/status/722076116282957824,#CrnlAlulema #CmdteDMQ inspecciona deslizamiento de tierra en Cochapamba. Existe solo daños materiales #SismoEcuador 
https://twitter.com/REspinosa_G/status/721795271215214594,"Hospital del @IESSec en Manta presenta daños en infraestructura, pero la situación está controlada #SismoEcuador "
https://twitter.com/teleSURtv/status/721739365240672256,"#EnFotos | Daños en la vía #Portoviejo - #Crucita tras #SismoEcuador, vía @EcuavisaInforma #EcuadorListoYSolidario"
https://twitter.com/elcomerciocom/status/721706086403850240,Imágenes de los daños que dejó el terremoto en Pedernales y Babahoyo » http://bit.ly/SismImgn  #SismoEcuador 
https://twitter.com/carlosbernalEc/status/721540214615851009,"Las presas Poza Honda, La Esperanza, Azúcar, Daule Peripa y Tahuín no presentan daños estructurales durante #SismoEcuador"
https://twitter.com/teleamazonasec/status/721538443902390272,#SismoEcuador Daños estructurales en viviendas de Pedernales. http://bit.ly/1S28fHU 
https://twitter.com/cirax_/status/721533566698577920,Estos son algunos de los daños que ocurrieron en #Guayaquil... #SismoEcuador #TerremotoEcuador
https://twitter.com/CronicaLoja/status/721533239928745984,Se reporta daños de transformadores en 8 barrios del Sur y Norte Loja. #sismoecuador 
https://twitter.com/Cupsfire_gye/status/721521984224567296,#SismoEcuador daños en la central de 911 
https://twitter.com/AbyaYalatv/status/721510653844922368,"Daños severos en torre de control, aeropuerto Eloy Alfaro de Manta cerrado. #SismoEcuador "
https://twitter.com/DiarioExtraEc/status/721510264982675456,Algunos daños en diferentes ciudades del país #SismoEcuador 
https://twitter.com/pichinchauniver/status/721504339424968704,#SismoEcuador: @ECU911_ reporta daños estructurales en #Cuenca.
https://twitter.com/pichinchauniver/status/721501462153572354,#SismoEcuador: @ECU911_ informa daños estructurales en el Puente de la Av. de las Américas de Guayaquil.
https://twitter.com/sarahliah/status/721496284130123776,Casas en el centro de Quito registran daños tras #SismoEcuador de 7.5 
,
,
,
,
,
,
,
Need,
https://twitter.com/PattyVillacisM/status/722488334996676608,"Ya no se necesitan rescatistas, se necesita alimentos. !Por Dios! Hay lugares que no han llegado a ver si hay heridos #TerremotoEcuador"
https://twitter.com/georgina00104/status/722112861863088130,"#NosUneLoMismo @ecuavisa Bahía, Jama y Canoa necesitan ayuda URGENTE! Se necesita mucha atención #TerremotoEcuador "
https://twitter.com/jp_cordova/status/721818465095520257,URGENTE: Se necesita ayuda en Tame Cargo para organizar las donaciones #TerremotoEcuador. Ayuden a compartir!! 
https://twitter.com/ferpesantez/status/721542261050339328,"80% de Pedernales lamentablemente destruida, hay caos, saqueos situación critica. Se necesita ayuda urgente #TerremotoEcuador @tomebamba"
https://twitter.com/Jen_solo_Jen/status/722616304478392322,Urgente difundir perrita necesita nuestra ayuda #TerremotoEcuador @RescateAnimalEC @URRAGuayas @yoamoanimales RT
https://twitter.com/Denilicioussss/status/721800899174207488,ATENCIÓN RT #SanIsidro #Manabí Necesita ayuda! #TerremotoEcuador 
https://twitter.com/reijournalist/status/721724050138087424,#TerremotoEcuador | #Chone necesita AYUDA URGENTE @Riesgos_Ec
